id,title,category,price_raw,price,currency,unit,moq,supplier,city,state,location,rating,response_rate_pct,response_time,certification,years_in_business,listed_date,source,url,price_usd,price_eur,related_keywords,country_region,country_subregion,schema_version,price_anomaly,category_label,region,price_bucket,response_tier,supplier_maturity,quality_score
1fce29550e499a,Gypsum Board 12mm,construction-materials,"₹21,884 / ton",21883.97,INR,ton,5,Universal Universal Corporation,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",3.9,55.0,Within 1 Hour,,20.0,2026-01-07,indiamart_mock,https://www.indiamart.com/proddetail/6430047b.html,262.61,240.72,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,Veteran,100.0
ce28d6acab6319,Gypsum Board 12mm,construction-materials,"₹40,641 / bag",40640.67,INR,bag,10,Excellent Shree Works,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,76.0,Within 4 Hours,,12.0,2026-01-10,indiamart_mock,https://www.indiamart.com/proddetail/7d60caa4.html,487.69,447.05,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Medium,Established,80.0
508f4596bbc34b,TMT Steel Bar Fe500,construction-materials,"₹26,702 / piece",26701.52,INR,piece,10,Global Pioneer Suppliers,Kolkata,West Bengal,"Kolkata, West Bengal",3.7,56.0,Within 1 Hour,CE,24.0,2026-02-22,indiamart_mock,https://www.indiamart.com/proddetail/7e187422.html,320.42,293.72,,Asia,Southern Asia,v2,False,Construction Materials,East,10K–1L,Low,Veteran,100.0
310c9f7685d589,Gypsum Board 12mm,construction-materials,"₹8,396 / bag",8396.49,INR,bag,1,Global Modern Export House,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",,91.0,Within 4 Hours,ROHS,7.0,2025-07-23,indiamart_mock,https://www.indiamart.com/proddetail/49733a47.html,100.76,92.36,,Asia,Southern Asia,v2,False,Construction Materials,West,1K–10K,High,Growing,80.0
41254865f6a32e,Portland Cement 53 Grade,construction-materials,"₹68,507 / bag",68506.61,INR,bag,50,Apex Global Works,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.8,85.0,Within 24 Hours,,8.0,2025-10-25,indiamart_mock,https://www.indiamart.com/proddetail/ba226d61.html,822.08,753.57,,Asia,Southern Asia,v2,False,Construction Materials,Central,10K–1L,High,Established,100.0
ce1f4dda4c7dd6,Isi Marked Glass Wool Insulation,construction-materials,"₹15,959 / sq ft",15958.8,INR,sq ft,10,Quality Apex Industries,Thane,Maharashtra,"Thane, Maharashtra",,100.0,Within 4 Hours,,35.0,2026-03-22,indiamart_mock,https://www.indiamart.com/proddetail/ab12e681.html,191.51,175.55,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Excellent,Veteran,80.0
52739d1703a7af,PVC Conduit Pipe,construction-materials,"₹38,153 / sq ft",38152.55,INR,sq ft,5,Prime Quality Export House,Thane,Maharashtra,"Thane, Maharashtra",4.2,,,,34.0,2026-05-26,indiamart_mock,https://www.indiamart.com/proddetail/a5a4f517.html,457.83,419.68,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,,Veteran,80.0
6bf793aeda9a94,Premium Grade Ceramic Floor Tile 600x600,construction-materials,Get Latest Price,,INR,ton,10,Supreme Pioneer Works,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,,Within 24 Hours,CE,4.0,2026-01-26,indiamart_mock,https://www.indiamart.com/proddetail/3f308946.html,,,,Asia,Southern Asia,v2,False,Construction Materials,South,,,Growing,40.0
bb80924323fe73,Bis Certified Aluminium Composite Panel,construction-materials,"₹61,663 / bundle",61663.49,INR,bundle,10,Quality Sri Industries,Pune,Maharashtra,"Pune, Maharashtra",,85.0,Within 24 Hours,CE,19.0,2025-11-20,indiamart_mock,https://www.indiamart.com/proddetail/34ae9407.html,739.96,678.3,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,80.0
f075c00f53f243,Isi Marked Plywood 18mm Marine Grade,construction-materials,"₹69,428 / sq ft",69427.63,INR,sq ft,50,Star Bharat Trading Co.,Mumbai,Maharashtra,"Mumbai, Maharashtra",4.7,87.0,Within 1 Hour,,17.0,2026-05-19,indiamart_mock,https://www.indiamart.com/proddetail/b81577c2.html,833.13,763.7,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
0e97c562e9cb4e,Bis Certified Aluminium Composite Panel,construction-materials,"₹55,308 / sq meter",55308.26,INR,sq meter,100,Bharat Pioneer Trading Co.,Hyderabad,Telangana,"Hyderabad, Telangana",3.7,55.0,2-3 Days,CE,12.0,2026-01-29,indiamart_mock,https://www.indiamart.com/proddetail/2b15f15a.html,663.7,608.39,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,Established,100.0
e7a84183718935,Weather Resistant HDPE Pipe 110mm,construction-materials,"₹29,548 / ton",29548.0,INR,ton,50,Universal Pioneer Industries,Rajkot,Gujarat,"Rajkot, Gujarat",,,2-3 Days,ROHS,26.0,2025-06-10,indiamart_mock,https://www.indiamart.com/proddetail/b7564bd5.html,354.58,325.03,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,,Veteran,60.0
b07e72294b7a30,Bis Certified Portland Cement 53 Grade,construction-materials,"₹36,553 / bag",36553.02,INR,bag,1,Modern Sri Export House,Mumbai,Maharashtra,"Mumbai, Maharashtra",,67.0,Within 4 Hours,ISO 9001:2015,1.0,2025-07-02,indiamart_mock,https://www.indiamart.com/proddetail/0041a940.html,438.64,402.08,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Startup,80.0
2751e9df92acd8,Premium Grade Portland Cement 53 Grade,construction-materials,"₹72,198 / sq meter",72197.66,INR,sq meter,10,Global National Suppliers,Surat,Gujarat,"Surat, Gujarat",3.5,67.0,,BIS,,2025-12-21,indiamart_mock,https://www.indiamart.com/proddetail/874eed35.html,866.37,794.17,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,,100.0
2b263f06eadd85,Isi Marked TMT Steel Bar Fe500,construction-materials,Get Latest Price,,INR,ton,25,Quality Star Export House,Ludhiana,Punjab,"Ludhiana, Punjab",,64.0,2-3 Days,BIS,8.0,2025-10-21,indiamart_mock,https://www.indiamart.com/proddetail/f5b50809.html,,,,Asia,Southern Asia,v2,False,Construction Materials,North,,Medium,Established,60.0
553f4b8cd34e9f,Isi Marked HDPE Pipe 110mm,construction-materials,"₹31,784 / sq ft",31783.81,INR,sq ft,1,Bharat Sri Solutions,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",3.4,88.0,Within 4 Hours,,,2026-04-14,indiamart_mock,https://www.indiamart.com/proddetail/895eb54e.html,381.41,349.62,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,High,,100.0
ec050c6d8fa3dc,Premium Grade Aluminium Composite Panel,construction-materials,"₹87,052 / bundle",87052.32,INR,bundle,500,Bharat Sri Pvt. Ltd.,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",4.6,59.0,Within 4 Hours,,,2026-01-12,indiamart_mock,https://www.indiamart.com/proddetail/daff764c.html,1044.63,957.58,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,,100.0
ac170893adbbc5,Weather Resistant Steel Angle 50x50x5,construction-materials,"₹13,846 / sq ft",13846.08,INR,sq ft,500,Modern Prime Pvt. Ltd.,Ludhiana,Punjab,"Ludhiana, Punjab",3.6,94.0,2-3 Days,,,2026-02-23,indiamart_mock,https://www.indiamart.com/proddetail/35a1690d.html,166.15,152.31,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,,100.0
29419e060bd61f,Aluminium Composite Panel,construction-materials,"₹46,858 / piece",46858.02,INR,piece,1,Excellent Quality Works,Vadodara,Gujarat,"Vadodara, Gujarat",3.8,94.0,Within 4 Hours,BIS,1.0,2025-11-12,indiamart_mock,https://www.indiamart.com/proddetail/a591ee69.html,562.3,515.44,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Startup,100.0
3647e0de61d6b9,HDPE Pipe 110mm,construction-materials,"₹86,590 / sq ft",86590.02,INR,sq ft,10,National Sri Industries,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.7,76.0,Within 4 Hours,ROHS,4.0,2026-03-17,indiamart_mock,https://www.indiamart.com/proddetail/f8d9ba76.html,1039.08,952.49,,Asia,Southern Asia,v2,False,Construction Materials,Central,10K–1L,Medium,Growing,100.0
1b0ec828cfb80b,Gypsum Board 12mm,construction-materials,"₹69,675 / bundle",69674.77,INR,bundle,1,Supreme National Export House,Nashik,Maharashtra,"Nashik, Maharashtra",4.3,,,CE,,2025-11-18,indiamart_mock,https://www.indiamart.com/proddetail/14cd5292.html,836.1,766.42,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,,,80.0
756a86bf5056c9,Plywood 18mm Marine Grade,construction-materials,"₹14,325 / ton",14325.17,INR,ton,100,Shree Modern Export House,Surat,Gujarat,"Surat, Gujarat",4.9,96.0,Within 24 Hours,,1.0,2026-03-17,indiamart_mock,https://www.indiamart.com/proddetail/06f62b56.html,171.9,157.58,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Excellent,Startup,100.0
52ffb6d265b53c,Ceramic Floor Tile 600x600,construction-materials,"₹47,873 / bag",47872.67,INR,bag,100,Shree Modern Corporation,Gurgaon,Haryana,"Gurgaon, Haryana",3.9,66.0,,MSME Registered,28.0,2025-10-23,indiamart_mock,https://www.indiamart.com/proddetail/08e6a187.html,574.47,526.6,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Medium,Veteran,100.0
0e65767773f259,Premium Grade AAC Block 600x200x150,construction-materials,"₹38,110 / bag",38110.18,INR,bag,500,Prime National Trading Co.,Thane,Maharashtra,"Thane, Maharashtra",4.1,94.0,2-3 Days,,26.0,2026-02-22,indiamart_mock,https://www.indiamart.com/proddetail/12ae2f39.html,457.32,419.21,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
6c8dff1b0e00eb,Glass Wool Insulation,construction-materials,Get Latest Price,,INR,bag,500,Universal Prime Trading Co.,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.1,84.0,Within 1 Hour,BIS,1.0,2025-07-23,indiamart_mock,https://www.indiamart.com/proddetail/edafc6f6.html,,,,Asia,Southern Asia,v2,False,Construction Materials,West,,High,Startup,80.0
59858f8bd7ec65,Bis Certified Ceramic Floor Tile 600x600,construction-materials,"₹8,189 / piece",8188.53,INR,piece,500,Shree Global Pvt. Ltd.,Gurgaon,Haryana,"Gurgaon, Haryana",3.1,,Within 24 Hours,ISO 9001:2015,19.0,2025-08-12,indiamart_mock,https://www.indiamart.com/proddetail/d0969aa3.html,98.26,90.07,,Asia,Southern Asia,v2,False,Construction Materials,North,1K–10K,,Veteran,80.0
4440616f618061,Glass Wool Insulation,construction-materials,"₹66,788 / bag",66788.08,INR,bag,1,Supreme Bharat Corporation,Faridabad,Haryana,"Faridabad, Haryana",4.6,,2-3 Days,,3.0,2025-09-12,indiamart_mock,https://www.indiamart.com/proddetail/e67e2ec1.html,801.46,734.67,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,,Startup,80.0
46a8c81296d499,Ceramic Floor Tile 600x600,construction-materials,"₹90,523 / ton",90523.4,INR,ton,100,Sri Universal Enterprises,Nagpur,Maharashtra,"Nagpur, Maharashtra",,82.0,,,9.0,2025-06-13,indiamart_mock,https://www.indiamart.com/proddetail/01cb6ece.html,1086.28,995.76,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Established,80.0
8ad0ddf3818916,Plywood 18mm Marine Grade,construction-materials,"₹22,807 / piece",22806.82,INR,piece,50,Shree Supreme Export House,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.0,59.0,Within 24 Hours,BIS,30.0,2026-03-10,indiamart_mock,https://www.indiamart.com/proddetail/b0431e80.html,273.68,250.88,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Low,Veteran,100.0
0d114a1ba803af,Bis Certified Plywood 18mm Marine Grade,construction-materials,Get Latest Price,,INR,bag,500,Sri Pioneer Solutions,Rajkot,Gujarat,"Rajkot, Gujarat",5.0,98.0,2-3 Days,CE,32.0,2025-05-29,indiamart_mock,https://www.indiamart.com/proddetail/44b82835.html,,,,Asia,Southern Asia,v2,False,Construction Materials,West,,Excellent,Veteran,80.0
587200be91243a,Premium Grade TMT Steel Bar Fe500,construction-materials,"₹87,138 / ton",87138.25,INR,ton,500,Prime Star Solutions,Faridabad,Haryana,"Faridabad, Haryana",3.6,,2-3 Days,,3.0,2025-09-07,indiamart_mock,https://www.indiamart.com/proddetail/53689c6f.html,1045.66,958.52,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,,Startup,80.0
d7227cdb130c89,Isi Marked Waterproofing Membrane,construction-materials,₹874 / bag,873.63,INR,bag,50,Supreme Star Works,Hyderabad,Telangana,"Hyderabad, Telangana",3.1,79.0,Within 1 Hour,,35.0,2026-03-07,indiamart_mock,https://www.indiamart.com/proddetail/fd3589ba.html,10.48,9.61,,Asia,Southern Asia,v2,False,Construction Materials,South,<1K,Medium,Veteran,100.0
56d924104559f4,Steel Angle 50x50x5,construction-materials,Get Latest Price,,INR,sq ft,50,Prime Apex Export House,Ludhiana,Punjab,"Ludhiana, Punjab",4.4,67.0,2-3 Days,ISO 9001:2015,31.0,2025-12-03,indiamart_mock,https://www.indiamart.com/proddetail/d940889d.html,,,,Asia,Southern Asia,v2,False,Construction Materials,North,,Medium,Veteran,80.0
7709e1b3db2d1b,AAC Block 600x200x150,construction-materials,"₹6,041 / sq ft",6040.54,INR,sq ft,5,Modern Apex Export House,Delhi,Delhi,"Delhi, Delhi",,98.0,2-3 Days,MSME Registered,12.0,2025-09-27,indiamart_mock,https://www.indiamart.com/proddetail/a09e8446.html,72.49,66.45,,Asia,Southern Asia,v2,False,Construction Materials,North,1K–10K,Excellent,Established,80.0
1c39d221f4efba,Portland Cement 53 Grade,construction-materials,"₹82,788 / piece",82787.91,INR,piece,5,Sri Pioneer Suppliers,Faridabad,Haryana,"Faridabad, Haryana",3.2,71.0,Within 24 Hours,CE,,2026-01-15,indiamart_mock,https://www.indiamart.com/proddetail/3fa11ec3.html,993.45,910.67,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,Medium,,100.0
48b3e13d626007,Weather Resistant Glass Wool Insulation,construction-materials,"₹33,773 / bundle",33773.21,INR,bundle,50,Apex National Export House,Nashik,Maharashtra,"Nashik, Maharashtra",4.2,,,CE,21.0,2026-05-22,indiamart_mock,https://www.indiamart.com/proddetail/fbd0e457.html,405.28,371.51,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,,Veteran,80.0
b9db5a371cf597,Bis Certified TMT Steel Bar Fe500,construction-materials,"₹10,899 / bundle",10899.02,INR,bundle,100,Excellent Star Manufacturing Co.,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",,58.0,2-3 Days,BIS,,2025-09-03,indiamart_mock,https://www.indiamart.com/proddetail/286e8b07.html,130.79,119.89,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Low,,80.0
f30ecdabc00679,Bis Certified Gypsum Board 12mm,construction-materials,"₹35,943 / sq ft",35942.57,INR,sq ft,100,Apex National Solutions,Vadodara,Gujarat,"Vadodara, Gujarat",3.0,51.0,Within 24 Hours,MSME Registered,8.0,2026-02-19,indiamart_mock,https://www.indiamart.com/proddetail/65b323bf.html,431.31,395.37,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Low,Established,100.0
60b90e201093da,Weather Resistant Gypsum Board 12mm,construction-materials,"₹33,538 / piece",33537.8,INR,piece,1,Prime Prime Manufacturing Co.,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.9,85.0,,CE,25.0,2025-12-07,indiamart_mock,https://www.indiamart.com/proddetail/df24490d.html,402.45,368.92,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
10c82a05a8a69c,Weather Resistant Ceramic Floor Tile 600x600,construction-materials,"₹94,560 / bag",94560.06,INR,bag,50,Modern Star Enterprises,Nashik,Maharashtra,"Nashik, Maharashtra",3.2,89.0,,BIS,33.0,2026-05-19,indiamart_mock,https://www.indiamart.com/proddetail/ccb220e8.html,1134.72,1040.16,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
c19a7327b9ad8d,Isi Marked Waterproofing Membrane,construction-materials,"₹52,455 / bag",52454.66,INR,bag,1,Global Global Suppliers,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.6,91.0,2-3 Days,ISO 9001:2015,15.0,2025-09-29,indiamart_mock,https://www.indiamart.com/proddetail/6d8391a5.html,629.46,577.0,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Established,100.0
b9a6e554eb96a8,PVC Conduit Pipe,construction-materials,"₹64,003 / bag",64002.78,INR,bag,1,Pioneer Pioneer Export House,Kochi,Kerala,"Kochi, Kerala",,73.0,,,28.0,2025-10-27,indiamart_mock,https://www.indiamart.com/proddetail/86e56646.html,768.03,704.03,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Medium,Veteran,80.0
a104c4adcbbaf2,HDPE Pipe 110mm,construction-materials,"₹76,150 / piece",76150.35,INR,piece,25,Prime Star Industries,Gurgaon,Haryana,"Gurgaon, Haryana",3.3,83.0,Within 4 Hours,,9.0,2025-07-06,indiamart_mock,https://www.indiamart.com/proddetail/9d6194a6.html,913.8,837.65,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,Established,100.0
08b72461ba527b,Isi Marked PVC Conduit Pipe,construction-materials,"₹79,567 / ton",79566.62,INR,ton,1,Star Apex Pvt. Ltd.,Faridabad,Haryana,"Faridabad, Haryana",,90.0,,CE,,2026-02-12,indiamart_mock,https://www.indiamart.com/proddetail/ee8b97b8.html,954.8,875.23,,Asia,Southern Asia,v2,False,Construction Materials,North,10K–1L,High,,80.0
746a9e498bdb46,Isi Marked Gypsum Board 12mm,construction-materials,"₹93,426 / bundle",93426.34,INR,bundle,5,Supreme Supreme Corporation,Mumbai,Maharashtra,"Mumbai, Maharashtra",,69.0,Within 4 Hours,ROHS,25.0,2025-11-25,indiamart_mock,https://www.indiamart.com/proddetail/661ebbb7.html,1121.12,1027.69,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Veteran,80.0
2b4de6c5e55a23,Ceramic Floor Tile 600x600,construction-materials,"₹82,375 / bag",82375.18,INR,bag,1,Universal Shree Solutions,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",,61.0,Within 1 Hour,BIS,24.0,2025-07-26,indiamart_mock,https://www.indiamart.com/proddetail/de0fa364.html,988.5,906.13,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,Medium,Veteran,80.0
35510a2511818e,HDPE Pipe 110mm,construction-materials,"₹91,131 / bag",91130.53,INR,bag,25,Prime Sri Suppliers,Mumbai,Maharashtra,"Mumbai, Maharashtra",4.3,60.0,Within 4 Hours,MSME Registered,,2025-10-25,indiamart_mock,https://www.indiamart.com/proddetail/3d8ee137.html,1093.57,1002.44,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,,100.0
917d4b88bf6096,AAC Block 600x200x150,construction-materials,"₹57,047 / bag",57047.32,INR,bag,1,Bharat Excellent Solutions,Kolkata,West Bengal,"Kolkata, West Bengal",,,Within 1 Hour,CE,24.0,2026-01-17,indiamart_mock,https://www.indiamart.com/proddetail/2050f93a.html,684.57,627.52,,Asia,Southern Asia,v2,False,Construction Materials,East,10K–1L,,Veteran,60.0
81c428b9b999a5,Portland Cement 53 Grade,construction-materials,"₹25,509 / sq meter",25508.99,INR,sq meter,10,Global Sri Corporation,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.3,81.0,2-3 Days,,17.0,2026-04-10,indiamart_mock,https://www.indiamart.com/proddetail/d74b82e4.html,306.11,280.6,,Asia,Southern Asia,v2,False,Construction Materials,South,10K–1L,High,Veteran,100.0
17e445d34dd2c5,Bis Certified AAC Block 600x200x150,construction-materials,"₹55,497 / piece",55496.55,INR,piece,100,Pioneer Prime Enterprises,Nashik,Maharashtra,"Nashik, Maharashtra",4.8,97.0,Within 24 Hours,,25.0,2026-02-11,indiamart_mock,https://www.indiamart.com/proddetail/09943453.html,665.96,610.46,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Excellent,Veteran,100.0
758ea51f7e8ee7,Bis Certified Glass Wool Insulation,construction-materials,"₹42,759 / bag",42759.39,INR,bag,50,Universal Star Enterprises,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.2,83.0,Within 24 Hours,,,2026-01-18,indiamart_mock,https://www.indiamart.com/proddetail/5f6ca916.html,513.11,470.35,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,,100.0
d0cb080a8688cf,Premium Grade AAC Block 600x200x150,construction-materials,"₹20,537 / sq ft",20536.67,INR,sq ft,1,Bharat Global Enterprises,Rajkot,Gujarat,"Rajkot, Gujarat",,95.0,Within 24 Hours,ROHS,21.0,2025-12-18,indiamart_mock,https://www.indiamart.com/proddetail/9d81ec8c.html,246.44,225.9,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Excellent,Veteran,80.0
5a44afbebc49b9,HDPE Pipe 110mm,construction-materials,"₹9,885 / sq ft",9885.07,INR,sq ft,1,Global Quality Trading Co.,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",4.3,77.0,Within 24 Hours,,,2025-06-18,indiamart_mock,https://www.indiamart.com/proddetail/9023ab27.html,118.62,108.74,,Asia,Southern Asia,v2,False,Construction Materials,North,1K–10K,Medium,,100.0
df2da0318616c4,Weather Resistant TMT Steel Bar Fe500,construction-materials,"₹43,080 / piece",43080.25,INR,piece,5,Prime Sri Enterprises,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",3.6,86.0,Within 1 Hour,,26.0,2025-11-12,indiamart_mock,https://www.indiamart.com/proddetail/c67d5504.html,516.96,473.88,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,High,Veteran,100.0
400ad80ae679d9,TMT Steel Bar Fe500,construction-materials,"₹78,856 / sq meter",78856.19,INR,sq meter,10,Sri Excellent Enterprises,Mumbai,Maharashtra,"Mumbai, Maharashtra",3.8,70.0,2-3 Days,ISO 9001:2015,30.0,2026-01-07,indiamart_mock,https://www.indiamart.com/proddetail/422e72cc.html,946.27,867.42,,Asia,Southern Asia,v2,False,Construction Materials,West,10K–1L,Medium,Veteran,100.0
