2026-05-27 09:22:20,145 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:16,398 | INFO     | orchestration.pipeline       | Pipeline [b2b-ingestion-v2] finished | 4✓ 1✗ | 3.0s | manifest → run_20260527_092413.json
2026-05-27 09:24:16,398 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:25,110 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:25,110 | INFO     | orchestration.pipeline       | Pipeline [b2b-ingestion-v2] starting | 20260527_092425
2026-05-27 09:24:25,110 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:25,110 | INFO     | orchestration.pipeline       | START [scrape]
2026-05-27 09:24:25,123 | INFO     | main                         | Mock scraper generated 600 records
2026-05-27 09:24:25,131 | INFO     | main                         | Raw data → /home/claude/b2b_v2/data/raw/products_20260527_092425.json (600 records)
2026-05-27 09:24:25,131 | INFO     | orchestration.pipeline       | DONE  [scrape] (0.02s)
2026-05-27 09:24:25,131 | INFO     | orchestration.pipeline       | START [enrich]
2026-05-27 09:24:25,267 | WARNING  | api.enricher                 | API call failed https://open.er-api.com/v6/latest/INR: 403, message='Forbidden', url='https://open.er-api.com/v6/latest/INR'
2026-05-27 09:24:25,267 | WARNING  | api.enricher                 | Exchange rate API unavailable – using fallback rates
2026-05-27 09:24:25,278 | WARNING  | api.enricher                 | API call failed https://restcountries.com/v3.1/name/india: 403, message='Forbidden', url='https://restcountries.com/v3.1/name/india'
2026-05-27 09:24:25,279 | WARNING  | api.enricher                 | RestCountries API unavailable – using fallback geo
2026-05-27 09:24:25,279 | INFO     | api.enricher                 | Enriching 600 records | rates: {'USD': 0.012, 'EUR': 0.011} | geo: Southern Asia
2026-05-27 09:24:25,330 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:25,330 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:25,331 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+industrial&max=5'
2026-05-27 09:24:25,331 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:25,332 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+grinding&max=5'
2026-05-27 09:24:25,337 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:25,338 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:24:25,338 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:25,338 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:25,339 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+lathe&max=5'
2026-05-27 09:24:25,345 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+pneumatic&max=5'
2026-05-27 09:24:25,345 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=lathe+machine&max=5'
2026-05-27 09:24:25,345 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:25,346 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:25,346 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,353 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:25,353 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+centrifugal&max=5'
2026-05-27 09:24:25,353 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:25,354 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+mixer&max=5'
2026-05-27 09:24:25,354 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:25,360 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:24:25,360 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:25,360 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:25,361 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+rotary&max=5'
2026-05-27 09:24:25,361 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:25,367 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:24:25,367 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:25,367 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,368 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,368 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:25,374 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+hydraulic&max=5'
2026-05-27 09:24:25,374 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grinding+mill&max=5'
2026-05-27 09:24:25,375 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+compressor&max=5'
2026-05-27 09:24:25,375 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:25,375 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+metal&max=5'
2026-05-27 09:24:25,381 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:25,382 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:25,382 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+metal&max=5'
2026-05-27 09:24:25,382 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+automatic&max=5'
2026-05-27 09:24:25,383 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+metal&max=5'
2026-05-27 09:24:25,389 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:25,389 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:25,389 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,390 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:25,390 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:25,395 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:25,396 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+industrial&max=5'
2026-05-27 09:24:25,396 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,396 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:25,396 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+injection&max=5'
2026-05-27 09:24:25,402 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:25,403 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
